lane,genre,topic_id,mean_creator_share,n_creators,raw_n,raw_pooled_share,label,political
interview_podcast,streams,136,0.00423728813559322,2,1.0,0.001226993865030675,Trump Midterm Election Rigging,True
interview_podcast,streams,138,0.00423728813559322,2,1.0,0.001226993865030675,Venezuela Earthquake Disaster,False
interview_podcast,streams,139,0.00423728813559322,2,1.0,0.001226993865030675,Bill Maher Political Commentary,True
interview_podcast,streams,140,0.00423728813559322,2,1.0,0.001226993865030675,Crypto and Politics Scandal,True
interview_podcast,streams,141,0.00423728813559322,2,1.0,0.001226993865030675,Homelessness and Socialist Mayors in US Cities,True
interview_podcast,streams,147,0.00423728813559322,2,1.0,0.001226993865030675,SPLC Indictment and Hate Groups,True
interview_podcast,streams,148,0.00423728813559322,2,1.0,0.001226993865030675,2026 World Cup,False
interview_podcast,streams,150,0.00423728813559322,2,1.0,0.001226993865030675,Super Bowl Halftime Show Controversy,True
interview_podcast,streams,162,0.00423728813559322,2,1.0,0.001226993865030675,Eric Swalwell Allegations and Resignation,True
interview_podcast,streams,166,0.00423728813559322,2,1.0,0.001226993865030675,Thomas Massie political defeat,True
interview_podcast,streams,173,0.00423728813559322,2,1.0,0.001226993865030675,Hantavirus outbreak on cruise ship,False
interview_podcast,streams,178,0.00423728813559322,2,1.0,0.001226993865030675,CNN and Political Conflict,True
interview_podcast,streams,179,0.00423728813559322,2,1.0,0.001226993865030675,Trump feud with Pope Leo,True
interview_podcast,streams,184,0.00423728813559322,2,1.0,0.001226993865030675,Housing Policy and Politics,True
interview_podcast,streams,188,0.00423728813559322,2,1.0,0.001226993865030675,NYC Terror Plot Exposures,True
interview_podcast,streams,208,0.00423728813559322,2,1.0,0.001226993865030675,Comey Indictment by DOJ,True
interview_podcast,streams,213,0.00423728813559322,2,1.0,0.001226993865030675,San Diego Mosque Shooting,True
interview_podcast,streams,215,0.00423728813559322,2,1.0,0.001226993865030675,Dan Bongino's Political Outbursts,True
interview_podcast,streams,218,0.00423728813559322,2,1.0,0.001226993865030675,Epstein Files and Trump DOJ,True
interview_podcast,streams,163,0.0028694404591104736,2,4.0,0.0049079754601227,Trump's Mental Health Decline,True
interview_podcast,streams,14,0.002152080344332855,2,3.0,0.0036809815950920245,Pete Hegseth and Iran War,True
interview_podcast,streams,67,0.002152080344332855,2,3.0,0.0036809815950920245,Trump's Economic Impact,True
interview_podcast,streams,81,0.002152080344332855,2,3.0,0.0036809815950920245,Karoline Leavitt White House Press Briefing,True
interview_podcast,streams,100,0.002152080344332855,2,3.0,0.0036809815950920245,Media and Journalism Critique,True
interview_podcast,streams,131,0.002152080344332855,2,3.0,0.0036809815950920245,UK Political Chaos and Government Issues,True
interview_podcast,streams,229,0.002152080344332855,2,3.0,0.0036809815950920245,US-Iran Peace Talks in Pakistan,True
interview_podcast,streams,11,0.0014347202295552368,2,2.0,0.00245398773006135,Hollywood and Oscars Politics,True
interview_podcast,streams,35,0.0014347202295552368,2,2.0,0.00245398773006135,Lindsey Graham's Funeral and Legacy,True
interview_podcast,streams,68,0.0014347202295552368,2,2.0,0.00245398773006135,9/11 Remembered 25 Years Later,True
interview_podcast,streams,202,0.0014347202295552368,2,2.0,0.00245398773006135,Save American Democracy,True
interview_podcast,streams,231,0.0014347202295552368,2,2.0,0.00245398773006135,College Sports and NIL Controversies,False
interview_podcast,streams,15,0.0007173601147776184,2,1.0,0.001226993865030675,Charlie Kirk murder trial,True
interview_podcast,streams,25,0.0007173601147776184,2,1.0,0.001226993865030675,Immigration and Deportation Policies,True
interview_podcast,streams,26,0.0007173601147776184,2,1.0,0.001226993865030675,White House Correspondents Dinner Shooting,True
interview_podcast,streams,29,0.0007173601147776184,2,1.0,0.001226993865030675,Cuba-US Political Tensions,True
interview_podcast,streams,37,0.0007173601147776184,2,1.0,0.001226993865030675,Islam and Political Discourse,True
interview_podcast,streams,46,0.0007173601147776184,2,1.0,0.001226993865030675,MAGA Movement Decline,True
interview_podcast,streams,47,0.0007173601147776184,2,1.0,0.001226993865030675,UFO Government Disclosure,True
interview_podcast,streams,51,0.0007173601147776184,2,1.0,0.001226993865030675,Minneapolis political unrest and federal response,True
interview_podcast,streams,55,0.0007173601147776184,2,1.0,0.001226993865030675,UK politics and Reform UK,True
interview_podcast,streams,62,0.0007173601147776184,2,1.0,0.001226993865030675,Trump Resignation and Leaks,True
interview_podcast,streams,69,0.0007173601147776184,2,1.0,0.001226993865030675,Virginia redistricting and gerrymandering,True
interview_podcast,streams,71,0.0007173601147776184,2,1.0,0.001226993865030675,Marco Rubio Testifies on Iran War,True
interview_podcast,streams,73,0.0007173601147776184,2,1.0,0.001226993865030675,Left Wing Political Violence,True
interview_podcast,streams,93,0.0007173601147776184,2,1.0,0.001226993865030675,Olympics and Team USA Politics,True
interview_podcast,streams,94,0.0007173601147776184,2,1.0,0.001226993865030675,Abdul El-Sayed Senate Primary Victory,True
interview_podcast,streams,95,0.0007173601147776184,2,1.0,0.001226993865030675,Tech Business and Startups,False
interview_podcast,streams,98,0.0007173601147776184,2,1.0,0.001226993865030675,JLP Weekly Series,False
interview_podcast,streams,102,0.0007173601147776184,2,1.0,0.001226993865030675,Political Media Figures,True
interview_podcast,streams,111,0.0007173601147776184,2,1.0,0.001226993865030675,HasanAbi 2026 Schedule,False
interview_podcast,streams,124,0.0007173601147776184,2,1.0,0.001226993865030675,JD Vance and Iran negotiations,True
interview_podcast,streams,127,0.0007173601147776184,2,1.0,0.001226993865030675,Melania Trump Conspiracy Theories,True
interview_podcast,streams,146,0.0007173601147776184,2,1.0,0.001226993865030675,Sudan Civil War and Africa Politics,True
interview_podcast,streams,149,0.0007173601147776184,2,1.0,0.001226993865030675,Mexico Cartel Violence,True
interview_podcast,streams,156,0.0007173601147776184,2,1.0,0.001226993865030675,Kamala Harris 2028 Election Speculation,True
interview_podcast,streams,182,0.0007173601147776184,2,1.0,0.001226993865030675,MAGA backlash over Iran war,True
interview_podcast,streams,187,0.0007173601147776184,2,1.0,0.001226993865030675,Comedy and Cultural Debate,True
interview_podcast,streams,205,0.0007173601147776184,2,1.0,0.001226993865030675,Nick Fuentes and Political Controversies,True
interview_podcast,streams,223,0.0007173601147776184,2,1.0,0.001226993865030675,Yearly Predictions and Reviews,False
interview_podcast,streams,226,0.0007173601147776184,2,1.0,0.001226993865030675,Trump Approval Ratings Hit Lows,True
interview_podcast,streams,1,0.0,2,0.0,0.0,Shocking Events and Reactions,True
interview_podcast,streams,12,0.0,2,0.0,0.0,Canada-US Political Tensions,True
interview_podcast,streams,13,0.0,2,0.0,0.0,Modern Women and Feminism Debate,True
interview_podcast,streams,17,0.0,2,0.0,0.0,2026 Midterm Election Predictions,True
interview_podcast,streams,18,0.0,2,0.0,0.0,Lindsay Clancy Murder Trial,False
interview_podcast,streams,20,0.0,2,0.0,0.0,Indian Politics and Parliament,True
interview_podcast,streams,22,0.0,2,0.0,0.0,Christian Nationalism and Politics,True
interview_podcast,streams,32,0.0,2,0.0,0.0,Artemis II Moon Mission Updates,False
interview_podcast,streams,34,0.0,2,0.0,0.0,Fox News and Trump on Air Conflicts,True
interview_podcast,streams,41,0.0,2,0.0,0.0,Big Pharma and Health Scams,True
interview_podcast,streams,49,0.0,2,0.0,0.0,Race and Politics in Media,True
interview_podcast,streams,50,0.0,2,0.0,0.0,Texas Senate race and political figures,True
interview_podcast,streams,53,0.0,2,0.0,0.0,Graham Platner Senate Race Allegations,True
interview_podcast,streams,54,0.0,2,0.0,0.0,Destiny and Ethan Klein debates,False
interview_podcast,streams,56,0.0,2,0.0,0.0,Nancy Guthrie Disappearance Investigation,False
interview_podcast,streams,57,0.0,2,0.0,0.0,Supreme Court and Birthright Citizenship,True
interview_podcast,streams,58,0.0,2,0.0,0.0,Somali fraud scandal in Minnesota,True
interview_podcast,streams,61,0.0,2,0.0,0.0,Gavin Newsom Political Controversies,True
interview_podcast,streams,64,0.0,2,0.0,0.0,Transgender Rights and Politics,True
interview_podcast,streams,66,0.0,2,0.0,0.0,Todd Blanche Attorney General Confirmation,True
interview_podcast,streams,72,0.0,2,0.0,0.0,Trump and FIFA World Cup controversy,True
interview_podcast,streams,76,0.0,2,0.0,0.0,Nolan Wells Investigation,False
interview_podcast,streams,77,0.0,2,0.0,0.0,Socialism and Democratic Party Conflict,True
interview_podcast,streams,78,0.0,2,0.0,0.0,Covid Vaccine Controversy,True
interview_podcast,streams,79,0.0,2,0.0,0.0,Brian Shapiro vs MAGA Callers Debate,True
interview_podcast,streams,80,0.0,2,0.0,0.0,Black Voting Rights and Political Representation,True
interview_podcast,streams,82,0.0,2,0.0,0.0,Wildfires and Firefighters Response,False
interview_podcast,streams,85,0.0,2,0.0,0.0,Political Media and Trump Controversies,True
interview_podcast,streams,86,0.0,2,0.0,0.0,Sneako and Political Interviews,True
interview_podcast,streams,87,0.0,2,0.0,0.0,California fraud investigation,True
interview_podcast,streams,89,0.0,2,0.0,0.0,Kash Patel and FBI Controversies,True
interview_podcast,streams,90,0.0,2,0.0,0.0,Marc Lamont Hill and Joe Budden Podcast Controversy,True
interview_podcast,streams,92,0.0,2,0.0,0.0,Joe Rogan and Trump Political Discussions,True
interview_podcast,streams,97,0.0,2,0.0,0.0,Healthcare Affordability and Policy,True
interview_podcast,streams,99,0.0,2,0.0,0.0,Abortion and Pregnancy Policies,True
interview_podcast,streams,101,0.0,2,0.0,0.0,Trump UFC White House Event,True
interview_podcast,streams,104,0.0,2,0.0,0.0,MAGA Supporters and Arguments,True
interview_podcast,streams,106,0.0,2,0.0,0.0,Hasan Piker and Political Smear Campaigns,True
interview_podcast,streams,107,0.0,2,0.0,0.0,AOC on the World Stage,True
interview_podcast,streams,108,0.0,2,0.0,0.0,Trump Reflecting Pool Scandal,True
interview_podcast,streams,109,0.0,2,0.0,0.0,FBA and African Refugee Issues,True
interview_podcast,streams,110,0.0,2,0.0,0.0,Tim Walz and Minnesota Fraud Scandal,True
interview_podcast,streams,113,0.0,2,0.0,0.0,Trump's Health Concerns,True
interview_podcast,streams,114,0.0,2,0.0,0.0,Education and Schools in Political Context,True
interview_podcast,streams,115,0.0,2,0.0,0.0,PM Modi and BRICS Diplomacy,True
interview_podcast,streams,116,0.0,2,0.0,0.0,TikTok Censorship and Politics,True
interview_podcast,streams,117,0.0,2,0.0,0.0,SAVE Act and Senate Debate,True
interview_podcast,streams,118,0.0,2,0.0,0.0,Federal Reserve Chair Kevin Warsh and Interest Rates,True
interview_podcast,streams,119,0.0,2,0.0,0.0,UK Prime Minister Andy Burnham,True
interview_podcast,streams,120,0.0,2,0.0,0.0,Hakeem Jeffries News Conferences,True
interview_podcast,streams,121,0.0,2,0.0,0.0,Rev Jesse Jackson and Civil Rights Legacy,True
interview_podcast,streams,122,0.0,2,0.0,0.0,King Charles III and Trump interactions,True
interview_podcast,streams,125,0.0,2,0.0,0.0,Walmart Shoplifting and Police Incidents,False
interview_podcast,streams,126,0.0,2,0.0,0.0,Erika Kirk Controversy,True
interview_podcast,streams,128,0.0,2,0.0,0.0,Gen Z and Boomers Political Apathy,True
interview_podcast,streams,129,0.0,2,0.0,0.0,Megyn Kelly and Political Media,True
interview_podcast,streams,133,0.0,2,0.0,0.0,Gold and Central Banks in Economy,True
interview_podcast,streams,134,0.0,2,0.0,0.0,Piers Morgan and Guests on Political Topics,True
interview_podcast,streams,137,0.0,2,0.0,0.0,Mitch McConnell Health Rumors,True
interview_podcast,streams,142,0.0,2,0.0,0.0,Transgender Athletes in Women's Sports,True
interview_podcast,streams,143,0.0,2,0.0,0.0,RFK Jr. testifies on HHS and Senate,True
interview_podcast,streams,144,0.0,2,0.0,0.0,Myron's Critique of Modern Dating and Feminism,True
interview_podcast,streams,145,0.0,2,0.0,0.0,Trump Ballroom Construction Controversy,True
interview_podcast,streams,151,0.0,2,0.0,0.0,Vice President JD Vance Remarks,True
interview_podcast,streams,152,0.0,2,0.0,0.0,LaGuardia Plane Crash Investigation,False
interview_podcast,streams,153,0.0,2,0.0,0.0,Members Only Show,True
interview_podcast,streams,154,0.0,2,0.0,0.0,Anti-Trump Protests and Riots,True
interview_podcast,streams,155,0.0,2,0.0,0.0,Ben Shapiro and Political Commentary,True
interview_podcast,streams,157,0.0,2,0.0,0.0,Melania Trump Events and Participation,True
interview_podcast,streams,158,0.0,2,0.0,0.0,India's Muslims and Political Parties,True
interview_podcast,streams,159,0.0,2,0.0,0.0,No Kings Protests Movement,True
interview_podcast,streams,161,0.0,2,0.0,0.0,Tulsi Gabbard Resignation and Controversies,True
interview_podcast,streams,164,0.0,2,0.0,0.0,Winter Storm Impact on US,False
interview_podcast,streams,167,0.0,2,0.0,0.0,Stephen Miller and Trump Scandal,True
interview_podcast,streams,168,0.0,2,0.0,0.0,Spirit Airlines shutdown and airline industry impact,False
interview_podcast,streams,170,0.0,2,0.0,0.0,Bondi Beach Terror Attack,True
interview_podcast,streams,172,0.0,2,0.0,0.0,G7 Summit and Macron-Trump Bilateral Meetings,True
interview_podcast,streams,174,0.0,2,0.0,0.0,Knicks NBA Finals and Trump controversies,True
interview_podcast,streams,175,0.0,2,0.0,0.0,Asmongold controversy and bans,False
interview_podcast,streams,176,0.0,2,0.0,0.0,Trump inflation crisis,True
interview_podcast,streams,180,0.0,2,0.0,0.0,Trump and American Farmers,True
interview_podcast,streams,181,0.0,2,0.0,0.0,Bari Weiss and CBS News Controversy,True
interview_podcast,streams,185,0.0,2,0.0,0.0,Behind the scenes streaming,False
interview_podcast,streams,186,0.0,2,0.0,0.0,Treasury Secretary Scott Bessent testifies,True
interview_podcast,streams,189,0.0,2,0.0,0.0,Trump Leverage and Political Strategy,True
interview_podcast,streams,190,0.0,2,0.0,0.0,Markwayne Mullin DHS confirmation hearing,True
interview_podcast,streams,192,0.0,2,0.0,0.0,Christmas and Trump,True
interview_podcast,streams,193,0.0,2,0.0,0.0,DSA and Democratic Party Conflict,True
interview_podcast,streams,194,0.0,2,0.0,0.0,Medal of Honor Ceremonies,True
interview_podcast,streams,195,0.0,2,0.0,0.0,Trump and Natalie Harp Connection,True
interview_podcast,streams,196,0.0,2,0.0,0.0,Belfast riots and anti-migrant unrest,True
interview_podcast,streams,197,0.0,2,0.0,0.0,Marijuana Policy and Politics,True
interview_podcast,streams,198,0.0,2,0.0,0.0,Woke Culture and Political Discourse,True
interview_podcast,streams,200,0.0,2,0.0,0.0,Prince Andrew Epstein Arrest,True
interview_podcast,streams,201,0.0,2,0.0,0.0,Glenn Beck Political Commentary,True
interview_podcast,streams,203,0.0,2,0.0,0.0,Trump Iran War Briefings,True
interview_podcast,streams,204,0.0,2,0.0,0.0,Political Talk Show Drama,True
interview_podcast,streams,207,0.0,2,0.0,0.0,Jack Smith Testifies on Trump Investigations,True
interview_podcast,streams,209,0.0,2,0.0,0.0,Social Media and Teen Addiction Lawsuits,True
interview_podcast,streams,210,0.0,2,0.0,0.0,U.S. and World Headlines,True
interview_podcast,streams,211,0.0,2,0.0,0.0,Alex Jones and Katie Phang Updates,True
interview_podcast,streams,212,0.0,2,0.0,0.0,Melania Trump and Epstein Scandal,True
interview_podcast,streams,214,0.0,2,0.0,0.0,John Fetterman and Democratic Party Issues,True
interview_podcast,streams,216,0.0,2,0.0,0.0,Tupac Murder Trial,True
interview_podcast,streams,219,0.0,2,0.0,0.0,Trump signing executive orders,True
interview_podcast,streams,220,0.0,2,0.0,0.0,British Islamophobia and Political Tensions,True
interview_podcast,streams,221,0.0,2,0.0,0.0,Dolly Parton Tribute and Legacy,False
interview_podcast,streams,224,0.0,2,0.0,0.0,Political Media Broadcasters,True
interview_podcast,streams,225,0.0,2,0.0,0.0,Nepal Floods and Rescue Efforts,False
interview_podcast,streams,227,0.0,2,0.0,0.0,Fast Food and Political Issues,True
interview_podcast,streams,228,0.0,2,0.0,0.0,Political media responses and announcements,True
interview_podcast,streams,230,0.0,2,0.0,0.0,Marjorie Taylor Greene Exposes Trump,True
interview_podcast,streams,233,0.0,2,0.0,0.0,MMA and Combat Sports,False
interview_podcast,streams,234,0.0,2,0.0,0.0,Antifa and Political Violence,True
interview_podcast,streams,235,0.0,2,0.0,0.0,Kennedy Center and Trump Name Removal,True
interview_podcast,videos,102,0.060225299737079144,19,178.0,0.04867377631938748,Political Media Figures,True
interview_podcast,videos,2,0.05380391916291612,19,164.0,0.04484550177741318,Israel-Palestine Conflict Media,True
interview_podcast,videos,0,0.04792417206864514,19,202.0,0.0552365326770577,Iran War and Strait of Hormuz Tensions,True
interview_podcast,videos,73,0.029579596893381323,19,78.0,0.02132895816242822,Left Wing Political Violence,True
interview_podcast,videos,9,0.02867533644727503,19,65.0,0.017774131802023516,AI and Political Concerns,True
interview_podcast,videos,98,0.026155555761473805,19,83.0,0.02269619907027618,JLP Weekly Series,False
interview_podcast,videos,191,0.025587186837971367,19,55.0,0.015039649986327591,Political Commentary and Interviews,True
interview_podcast,videos,19,0.024291149192060425,19,65.0,0.017774131802023516,America's 250th Anniversary and Founding History,True
interview_podcast,videos,42,0.023986258204002065,19,102.0,0.02789171452009844,War and Military Analysis,True
interview_podcast,videos,13,0.022480353562754476,19,64.0,0.017500683620453924,Modern Women and Feminism Debate,True
interview_podcast,videos,22,0.020596067125867173,19,56.0,0.015313098167897183,Christian Nationalism and Politics,True
interview_podcast,videos,139,0.02033977868303696,19,78.0,0.02132895816242822,Bill Maher Political Commentary,True
interview_podcast,videos,187,0.017931470408585032,19,72.0,0.019688269073010665,Comedy and Cultural Debate,True
interview_podcast,videos,4,0.016075620937826773,19,85.0,0.023243095433415368,Ukraine-Russia War and Political Figures,True
interview_podcast,videos,11,0.01434706134593753,19,61.0,0.016680339075745145,Hollywood and Oscars Politics,True
interview_podcast,videos,8,0.012967777614530208,19,36.0,0.009844134536505332,Epstein Files Political Connections,True
interview_podcast,videos,17,0.011966552915118632,19,47.0,0.01285206453377085,2026 Midterm Election Predictions,True
interview_podcast,videos,49,0.011921684289047498,19,30.0,0.008203445447087777,Race and Politics in Media,True
interview_podcast,videos,134,0.011835362856567519,19,39.0,0.01066447908121411,Piers Morgan and Guests on Political Topics,True
interview_podcast,videos,131,0.01067864789469677,19,27.0,0.007383100902378999,UK Political Chaos and Government Issues,True
interview_podcast,videos,47,0.00934247834761937,19,31.0,0.00847689362865737,UFO Government Disclosure,True
interview_podcast,videos,7,0.00920838180472605,19,26.0,0.007109652720809406,Trump vs Maduro Venezuela Conflict,True
interview_podcast,videos,132,0.008911370025344431,19,57.0,0.015586546349466776,Political Podcasts and Commentary,True
interview_podcast,videos,206,0.008798866427006573,19,36.0,0.009844134536505332,FBI and Jan 6 Pipe Bomb Case,True
interview_podcast,videos,233,0.008771731398356287,19,26.0,0.007109652720809406,MMA and Combat Sports,False
interview_podcast,videos,23,0.00875636589266823,19,24.0,0.006562756357670222,Tucker Carlson Political Commentary,True
interview_podcast,videos,37,0.008731195295601362,19,29.0,0.007929997265518185,Islam and Political Discourse,True
interview_podcast,videos,41,0.008578109802333884,19,31.0,0.00847689362865737,Big Pharma and Health Scams,True
interview_podcast,videos,100,0.008507827403206235,19,31.0,0.00847689362865737,Media and Journalism Critique,True
interview_podcast,videos,153,0.007757597321550449,19,31.0,0.00847689362865737,Members Only Show,True
interview_podcast,videos,135,0.0077026963925331555,19,63.0,0.017227235438884332,Political War Room and Figures,True
interview_podcast,videos,3,0.007673012368516598,19,35.0,0.009570686354935739,ICE Protests and Shootings,True
interview_podcast,videos,1,0.007304421642833465,19,29.0,0.007929997265518185,Shocking Events and Reactions,True
interview_podcast,videos,222,0.007090111188024474,19,38.0,0.010391030899644518,Political Podcasts and Influencers,True
interview_podcast,videos,77,0.006987505325629105,19,22.0,0.006015859994531037,Socialism and Democratic Party Conflict,True
interview_podcast,videos,140,0.006915659102679571,19,21.0,0.005742411812961444,Crypto and Politics Scandal,True
interview_podcast,videos,95,0.006795287819947941,19,21.0,0.005742411812961444,Tech Business and Startups,False
interview_podcast,videos,198,0.00669480273139099,19,17.0,0.004648619086683074,Woke Culture and Political Discourse,True
interview_podcast,videos,5,0.006192818103443594,19,36.0,0.009844134536505332,Trump Supreme Court Legal Issues,True
interview_podcast,videos,25,0.006124557057624544,19,23.0,0.006289308176100629,Immigration and Deportation Policies,True
interview_podcast,videos,114,0.005998615711998662,19,18.0,0.004922067268252666,Education and Schools in Political Context,True
interview_podcast,videos,217,0.005771579423518439,19,37.0,0.010117582718074924,Trump's Unwise Actions and Mistakes,True
interview_podcast,videos,6,0.005702060054502773,19,22.0,0.006015859994531037,Trump and China political relations,True
interview_podcast,videos,128,0.005676357174594189,19,21.0,0.005742411812961444,Gen Z and Boomers Political Apathy,True
interview_podcast,videos,16,0.005614906050800207,19,29.0,0.007929997265518185,California Election Fraud Scandal,True
interview_podcast,videos,202,0.0055877798643615625,19,22.0,0.006015859994531037,Save American Democracy,True
interview_podcast,videos,197,0.00558280245711961,19,19.0,0.005195515449822259,Marijuana Policy and Politics,True
interview_podcast,videos,55,0.005558463846735714,19,10.0,0.0027344818156959257,UK politics and Reform UK,True
interview_podcast,videos,223,0.005460146987152867,19,23.0,0.006289308176100629,Yearly Predictions and Reviews,False
interview_podcast,videos,231,0.005459691064787989,19,17.0,0.004648619086683074,College Sports and NIL Controversies,False
interview_podcast,videos,64,0.005245671236463404,19,22.0,0.006015859994531037,Transgender Rights and Politics,True
interview_podcast,videos,68,0.005231926784128781,19,18.0,0.004922067268252666,9/11 Remembered 25 Years Later,True
interview_podcast,videos,53,0.005153162978251756,19,13.0,0.003554826360404703,Graham Platner Senate Race Allegations,True
interview_podcast,videos,123,0.005147901658243369,19,19.0,0.005195515449822259,Wealth Tax and Billionaires,True
interview_podcast,videos,155,0.005016189684550295,19,12.0,0.003281378178835111,Ben Shapiro and Political Commentary,True
interview_podcast,videos,60,0.004992847531789481,19,16.0,0.004375170905113481,Trump's War and Draft,True
interview_podcast,videos,78,0.004842825285409418,19,24.0,0.006562756357670222,Covid Vaccine Controversy,True
interview_podcast,videos,141,0.004493035461717852,19,31.0,0.00847689362865737,Homelessness and Socialist Mayors in US Cities,True
interview_podcast,videos,27,0.004417348932159128,19,16.0,0.004375170905113481,Trump and Greenland politics,True
interview_podcast,videos,87,0.004277125099778908,19,22.0,0.006015859994531037,California fraud investigation,True
interview_podcast,videos,10,0.004222863124416158,19,19.0,0.005195515449822259,Zohran Mamdani and NYC Politics,True
interview_podcast,videos,67,0.004187313664578689,19,12.0,0.003281378178835111,Trump's Economic Impact,True
interview_podcast,videos,43,0.0041470142823991,19,33.0,0.009023789991796555,Trump slush fund scandal,True
interview_podcast,videos,65,0.00397371139091849,19,11.0,0.0030079299972655183,Climate and Weather Politics,True
interview_podcast,videos,38,0.0039176029227154345,19,16.0,0.004375170905113481,Israel-Lebanon Conflict and Ceasefire Talks,True
interview_podcast,videos,209,0.0038572872735504237,19,15.0,0.004101722723543888,Social Media and Teen Addiction Lawsuits,True
interview_podcast,videos,35,0.0037993930127668933,19,15.0,0.004101722723543888,Lindsey Graham's Funeral and Legacy,True
interview_podcast,videos,193,0.0037781929815949022,19,11.0,0.0030079299972655183,DSA and Democratic Party Conflict,True
interview_podcast,videos,116,0.003687750043152266,19,10.0,0.0027344818156959257,TikTok Censorship and Politics,True
interview_podcast,videos,163,0.003611689682761384,19,10.0,0.0027344818156959257,Trump's Mental Health Decline,True
interview_podcast,videos,105,0.0034570064140988406,19,20.0,0.005468963631391851,Spencer Pratt LA Mayoral Campaign,True
interview_podcast,videos,204,0.0033641307411568767,19,16.0,0.004375170905113481,Political Talk Show Drama,True
interview_podcast,videos,18,0.003352946654928515,19,12.0,0.003281378178835111,Lindsay Clancy Murder Trial,False
interview_podcast,videos,188,0.0033133593010062547,19,15.0,0.004101722723543888,NYC Terror Plot Exposures,True
interview_podcast,videos,99,0.003285177231467939,19,7.0,0.0019141372709871479,Abortion and Pregnancy Policies,True
interview_podcast,videos,31,0.0032824622546739225,19,13.0,0.003554826360404703,Candace Owens and Erika Kirk Controversy,True
interview_podcast,videos,103,0.0032057407262416405,19,10.0,0.0027344818156959257,Hunter Biden and Joe Biden controversies,True
interview_podcast,videos,12,0.003168228078662049,19,11.0,0.0030079299972655183,Canada-US Political Tensions,True
interview_podcast,videos,121,0.0031315001016149254,19,5.0,0.0013672409078479629,Rev Jesse Jackson and Civil Rights Legacy,True
interview_podcast,videos,199,0.0031021235960809954,19,10.0,0.0027344818156959257,Iran War and Energy Market Impact,True
interview_podcast,videos,62,0.0029529969087803676,19,14.0,0.0038282745419742957,Trump Resignation and Leaks,True
interview_podcast,videos,201,0.0028558533030875444,19,7.0,0.0019141372709871479,Glenn Beck Political Commentary,True
interview_podcast,videos,90,0.0028538287403095867,19,12.0,0.003281378178835111,Marc Lamont Hill and Joe Budden Podcast Controversy,True
interview_podcast,videos,46,0.002662910719043081,19,15.0,0.004101722723543888,MAGA Movement Decline,True
interview_podcast,videos,79,0.00261596752824823,19,4.0,0.0010937927262783702,Brian Shapiro vs MAGA Callers Debate,True
interview_podcast,videos,221,0.002602446163858546,19,9.0,0.002461033634126333,Dolly Parton Tribute and Legacy,False
interview_podcast,videos,196,0.0025756647968484176,19,7.0,0.0019141372709871479,Belfast riots and anti-migrant unrest,True
interview_podcast,videos,227,0.002572798485325922,19,13.0,0.003554826360404703,Fast Food and Political Issues,True
interview_podcast,videos,178,0.0025466893039049233,19,9.0,0.002461033634126333,CNN and Political Conflict,True
interview_podcast,videos,124,0.002502486432901541,19,7.0,0.0019141372709871479,JD Vance and Iran negotiations,True
interview_podcast,videos,50,0.002486851195273984,19,14.0,0.0038282745419742957,Texas Senate race and political figures,True
interview_podcast,videos,171,0.002486034737139634,19,6.0,0.0016406890894175555,Andrew Tate Arrest and Legal Issues,True
interview_podcast,videos,97,0.00243510947126756,19,11.0,0.0030079299972655183,Healthcare Affordability and Policy,True
interview_podcast,videos,24,0.002417297445307298,19,10.0,0.0027344818156959257,Trump Meltdowns and Collapses,True
interview_podcast,videos,94,0.002385243239624823,19,8.0,0.0021875854525567405,Abdul El-Sayed Senate Primary Victory,True
interview_podcast,videos,33,0.0023693650083449307,19,9.0,0.002461033634126333,Elon Musk and Political Influence,True
interview_podcast,videos,66,0.002331118002080543,19,13.0,0.003554826360404703,Todd Blanche Attorney General Confirmation,True
interview_podcast,videos,74,0.002316746179893672,19,15.0,0.004101722723543888,2026 US Primary Elections,True
interview_podcast,videos,52,0.00228651113844624,19,12.0,0.003281378178835111,Fauci Senate Testimony Controversy,True
interview_podcast,videos,183,0.002284039110056514,19,12.0,0.003281378178835111,Joe Kent Resignation and Iran War Scandal,True
interview_podcast,videos,159,0.002280072187075075,19,8.0,0.0021875854525567405,No Kings Protests Movement,True
interview_podcast,videos,156,0.0022710717751124056,19,15.0,0.004101722723543888,Kamala Harris 2028 Election Speculation,True
interview_podcast,videos,101,0.002230707293901782,19,11.0,0.0030079299972655183,Trump UFC White House Event,True
interview_podcast,videos,126,0.002201427208756098,19,6.0,0.0016406890894175555,Erika Kirk Controversy,True
interview_podcast,videos,160,0.0021836762258738633,19,8.0,0.0021875854525567405,Ceuta Migration Crisis,True
interview_podcast,videos,36,0.002062368883841597,19,10.0,0.0027344818156959257,JD Vance and Trump Political Conflict,True
interview_podcast,videos,29,0.00202791473664603,19,10.0,0.0027344818156959257,Cuba-US Political Tensions,True
interview_podcast,videos,106,0.0020236778314539055,19,10.0,0.0027344818156959257,Hasan Piker and Political Smear Campaigns,True
interview_podcast,videos,147,0.002021060337370559,19,8.0,0.0021875854525567405,SPLC Indictment and Hate Groups,True
interview_podcast,videos,71,0.002020016428394976,19,8.0,0.0021875854525567405,Marco Rubio Testifies on Iran War,True
interview_podcast,videos,59,0.001969350907089056,19,12.0,0.003281378178835111,Iran Conflict and Political Updates,True
