month,topic_id,balanced_share,raw_n,n_groups,raw_share,label,political
2026-03,32,0.0009032434839398628,73.0,304,0.0022787576088653034,Artemis II Moon Mission Updates,False
2026-03,33,0.0010988632323390595,35.0,304,0.0010925550179491181,Elon Musk and Political Influence,True
2026-03,34,0.0033272098843314026,118.0,304,0.0036834712033713126,Fox News and Trump on Air Conflicts,True
2026-03,35,0.0014966889786766316,61.0,304,0.0019041673169970345,Lindsey Graham's Funeral and Legacy,True
2026-03,36,0.0020194749374512592,60.0,304,0.0018729514593413454,JD Vance and Trump Political Conflict,True
2026-03,37,0.00748015133421508,135.0,304,0.004214140783518027,Islam and Political Discourse,True
2026-03,38,0.005158953156642779,499.0,304,0.015576712970188856,Israel-Lebanon Conflict and Ceasefire Talks,True
2026-03,39,0.006038820733477299,279.0,304,0.008709224285937256,Trump and Rising Energy Prices,True
2026-03,40,0.007808070237996116,211.0,304,0.006586545965350398,Trump's speeches and events,True
2026-03,41,0.007029051512339634,114.0,304,0.003558607772748556,Big Pharma and Health Scams,True
2026-03,42,0.012556343072645474,380.0,304,0.011862025909161853,War and Military Analysis,True
2026-03,43,0.0035795376491081325,101.0,304,0.003152801623224598,Trump slush fund scandal,True
2026-03,44,0.020761504644353196,485.0,304,0.015139690963009208,Trump State of the Union Address,True
2026-03,45,0.010609074208682599,339.0,304,0.010582175745278602,Kristi Noem Firing by Trump,True
2026-03,46,0.007393481617577606,139.0,304,0.004339004214140784,MAGA Movement Decline,True
2026-03,47,0.005428933323118679,151.0,304,0.004713594506009053,UFO Government Disclosure,True
2026-03,48,0.0037309601214101343,97.0,304,0.0030279381926018416,Hasanabi Reacts to Hasan,True
2026-03,49,0.012263148479124774,154.0,304,0.00480724207897612,Race and Politics in Media,True
2026-03,50,0.0071787805382335585,278.0,304,0.008678008428281567,Texas Senate race and political figures,True
2026-03,51,0.0015010792495112936,22.0,304,0.00068674886842516,Minneapolis political unrest and federal response,True
2026-03,52,0.0,0.0,304,0.0,Fauci Senate Testimony Controversy,True
2026-03,53,0.0006267373855703281,17.0,304,0.0005306695801467145,Graham Platner Senate Race Allegations,True
2026-03,54,0.004086779916314662,36.0,304,0.0011237708756048073,Destiny and Ethan Klein debates,False
2026-03,55,0.004324910634251271,114.0,304,0.003558607772748556,UK politics and Reform UK,True
2026-03,56,0.0030257722479217868,449.0,304,0.0140159200874044,Nancy Guthrie Disappearance Investigation,False
2026-03,57,0.0011321161005050301,38.0,304,0.0011862025909161855,Supreme Court and Birthright Citizenship,True
2026-03,58,0.0009802859486895768,38.0,304,0.0011862025909161855,Somali fraud scandal in Minnesota,True
2026-03,59,0.011476885242200759,99.0,304,0.00309036990791322,Iran Conflict and Political Updates,True
2026-03,60,0.013387249205943013,385.0,304,0.0120181051974403,Trump's War and Draft,True
2026-03,61,0.006211401958222031,103.0,304,0.0032152333385359762,Gavin Newsom Political Controversies,True
2026-03,62,0.005584468056545884,189.0,304,0.005899797096925238,Trump Resignation and Leaks,True
2026-03,63,0.0015018876393985486,27.0,304,0.0008428281567036054,Don Lemon Arrested,True
2026-03,64,0.00940903414267027,113.0,304,0.0035273919150928673,Transgender Rights and Politics,True
2026-03,65,0.0010408176177442313,51.0,304,0.0015920087404401437,Climate and Weather Politics,True
2026-03,66,0.0001952756210915141,5.0,304,0.00015607928827844546,Todd Blanche Attorney General Confirmation,True
2026-03,67,0.0050252966308640375,196.0,304,0.006118308100515062,Trump's Economic Impact,True
2026-03,68,0.0008924073982107681,33.0,304,0.00103012330263774,9/11 Remembered 25 Years Later,True
2026-03,69,0.0011356184764653367,39.0,304,0.0012174184485718746,Virginia redistricting and gerrymandering,True
2026-03,70,0.0004300390732959305,23.0,304,0.0007179647260808491,Karmelo Anthony Trial Verdict,True
2026-03,71,0.004215823854951434,180.0,304,0.005618854378024036,Marco Rubio Testifies on Iran War,True
2026-03,72,0.0010359329757736598,72.0,304,0.0022475417512096145,Trump and FIFA World Cup controversy,True
2026-03,73,0.010617271053243425,110.0,304,0.0034337443421257998,Left Wing Political Violence,True
2026-03,74,0.004405239527477062,110.0,304,0.0034337443421257998,2026 US Primary Elections,True
2026-03,75,0.002116428367625085,160.0,304,0.004994537224910255,Brown University Mass Shooting,False
2026-03,76,0.0005604735651358096,4.0,304,0.00012486343062275635,Nolan Wells Investigation,False
2026-03,77,0.0018959160912415183,19.0,304,0.0005931012954580927,Socialism and Democratic Party Conflict,True
2026-03,78,0.001760095749919148,63.0,304,0.0019665990323084128,Covid Vaccine Controversy,True
2026-03,79,0.002190851351934229,75.0,304,0.0023411893241766816,Brian Shapiro vs MAGA Callers Debate,True
2026-03,80,0.0038422353821780876,83.0,304,0.0025909161854221945,Black Voting Rights and Political Representation,True
2026-03,81,0.0019698833176937454,80.0,304,0.0024972686124551274,Karoline Leavitt White House Press Briefing,True
2026-03,82,0.002044174498132397,111.0,304,0.003464960199781489,Wildfires and Firefighters Response,False
2026-03,83,0.0009948302750037502,30.0,304,0.0009364757296706727,AI Data Centers and Political Debate,True
2026-03,84,0.0016031727229110252,35.0,304,0.0010925550179491181,Ilhan Omar Criminal Investigation,True
2026-03,85,0.004170042996396185,110.0,304,0.0034337443421257998,Political Media and Trump Controversies,True
2026-03,86,0.0024019341528589556,39.0,304,0.0012174184485718746,Sneako and Political Interviews,True
2026-03,87,0.0035794613264087754,72.0,304,0.0022475417512096145,California fraud investigation,True
2026-03,88,0.003341765513433529,183.0,304,0.005712501950991104,DHS Funding Shutdown Debate,True
2026-03,89,0.0028052885697018018,68.0,304,0.002122678320586858,Kash Patel and FBI Controversies,True
2026-03,90,0.0029443156204073313,39.0,304,0.0012174184485718746,Marc Lamont Hill and Joe Budden Podcast Controversy,True
2026-03,91,0.0017998854384621897,116.0,304,0.0036210394880599344,Trump and NATO Relations,True
2026-03,92,0.0019659275477332968,43.0,304,0.0013422818791946308,Joe Rogan and Trump Political Discussions,True
2026-03,93,0.00831272520811082,258.0,304,0.008053691275167786,Olympics and Team USA Politics,True
2026-03,94,0.0002463601923843793,10.0,304,0.0003121585765568909,Abdul El-Sayed Senate Primary Victory,True
2026-03,95,0.006352109242473875,121.0,304,0.0037771187763383797,Tech Business and Startups,False
2026-03,96,0.013534959985939767,544.0,304,0.016981426564694865,Supreme Court and Trump Tariffs,True
2026-03,97,0.0031732779573302636,65.0,304,0.002029030747619791,Healthcare Affordability and Policy,True
2026-03,98,0.009886025315030635,113.0,304,0.0035273919150928673,JLP Weekly Series,False
2026-03,99,0.004376466963520365,61.0,304,0.0019041673169970345,Abortion and Pregnancy Policies,True
2026-03,100,0.005785995742861885,116.0,304,0.0036210394880599344,Media and Journalism Critique,True
2026-03,101,0.0013520758609301359,25.0,304,0.0007803964413922273,Trump UFC White House Event,True
2026-03,102,0.00590594010807717,52.0,304,0.0016232245980958328,Political Media Figures,True
2026-03,103,0.0004947660544912441,27.0,304,0.0008428281567036054,Hunter Biden and Joe Biden controversies,True
2026-03,104,0.0037794831132106827,61.0,304,0.0019041673169970345,MAGA Supporters and Arguments,True
2026-03,105,0.00010250378552587932,4.0,304,0.00012486343062275635,Spencer Pratt LA Mayoral Campaign,True
2026-03,106,0.0012245530867059093,10.0,304,0.0003121585765568909,Hasan Piker and Political Smear Campaigns,True
2026-03,107,0.00311014267163705,68.0,304,0.002122678320586858,AOC on the World Stage,True
2026-03,108,0.00025197738592453106,12.0,304,0.0003745902918682691,Trump Reflecting Pool Scandal,True
2026-03,109,0.0015039430175337377,36.0,304,0.0011237708756048073,FBA and African Refugee Issues,True
2026-03,110,0.001472163397432187,56.0,304,0.001748088028718589,Tim Walz and Minnesota Fraud Scandal,True
2026-03,111,7.510567124264412e-05,13.0,304,0.0004058061495239582,HasanAbi 2026 Schedule,False
2026-03,112,0.0007588869848833954,13.0,304,0.0004058061495239582,WNBA and Sophie Cunningham controversy,True
2026-03,113,0.0008209939407280761,41.0,304,0.0012798501638832528,Trump's Health Concerns,True
2026-03,114,0.0034015614951409417,83.0,304,0.0025909161854221945,Education and Schools in Political Context,True
2026-03,115,0.0022069278031796764,507.0,304,0.015826439831434367,PM Modi and BRICS Diplomacy,True
2026-03,116,0.0022595140680549282,32.0,304,0.0009989074449820508,TikTok Censorship and Politics,True
2026-03,117,0.003993132463886707,137.0,304,0.004276572498829405,SAVE Act and Senate Debate,True
2026-03,118,0.0001947022669528487,27.0,304,0.0008428281567036054,Federal Reserve Chair Kevin Warsh and Interest Rates,True
2026-03,119,4.890650262423884e-05,5.0,304,0.00015607928827844546,UK Prime Minister Andy Burnham,True
2026-03,120,0.0018031506050735283,57.0,304,0.001779303886374278,Hakeem Jeffries News Conferences,True
2026-03,121,0.009427839716813215,258.0,304,0.008053691275167786,Rev Jesse Jackson and Civil Rights Legacy,True
2026-03,122,0.0007091101371830026,17.0,304,0.0005306695801467145,King Charles III and Trump interactions,True
2026-03,123,0.0026506028570534336,71.0,304,0.002216325893553925,Wealth Tax and Billionaires,True
2026-03,124,0.0012187906868235282,48.0,304,0.0014983611674730763,JD Vance and Iran negotiations,True
2026-03,125,0.003279864508105226,119.0,304,0.0037146870610270015,Walmart Shoplifting and Police Incidents,False
2026-03,126,0.00276216530130798,44.0,304,0.00137349773685032,Erika Kirk Controversy,True
2026-03,127,0.0018156881551413485,56.0,304,0.001748088028718589,Melania Trump Conspiracy Theories,True
2026-03,128,0.002276120698731201,43.0,304,0.0013422818791946308,Gen Z and Boomers Political Apathy,True
2026-03,129,0.002277682555471086,49.0,304,0.0015295770251287655,Megyn Kelly and Political Media,True
2026-03,130,0.008538414663677546,432.0,304,0.013485250507257686,Hillary Clinton Epstein Testimony,True
2026-03,131,0.004410049907119267,109.0,304,0.003402528484470111,UK Political Chaos and Government Issues,True
2026-03,132,0.003972683123509991,109.0,304,0.003402528484470111,Political Podcasts and Commentary,True
2026-03,133,0.0009726202099221851,35.0,304,0.0010925550179491181,Gold and Central Banks in Economy,True
2026-03,134,0.0025708734569800966,53.0,304,0.0016544404557515217,Piers Morgan and Guests on Political Topics,True
2026-03,135,0.0023895850054482986,98.0,304,0.003059154050257531,Political War Room and Figures,True
2026-03,136,0.002629549293806668,79.0,304,0.002466052754799438,Trump Midterm Election Rigging,True
2026-03,137,0.00013495229214285787,12.0,304,0.0003745902918682691,Mitch McConnell Health Rumors,True
2026-03,138,0.00048805727838968584,36.0,304,0.0011237708756048073,Venezuela Earthquake Disaster,False
2026-03,139,0.0025935535785959253,35.0,304,0.0010925550179491181,Bill Maher Political Commentary,True
2026-03,140,0.003387539726506933,129.0,304,0.004026845637583893,Crypto and Politics Scandal,True
2026-03,141,0.0024291295158894236,50.0,304,0.0015607928827844546,Homelessness and Socialist Mayors in US Cities,True
2026-03,142,0.001708921879868305,30.0,304,0.0009364757296706727,Transgender Athletes in Women's Sports,True
2026-03,143,0.0010615861511130704,47.0,304,0.0014671453098173872,RFK Jr. testifies on HHS and Senate,True
2026-03,144,0.0009933266341078965,13.0,304,0.0004058061495239582,Myron's Critique of Modern Dating and Feminism,True
2026-03,145,0.0003967792374573858,18.0,304,0.0005618854378024036,Trump Ballroom Construction Controversy,True
2026-03,146,0.002089656195705969,167.0,304,0.005213048228500078,Sudan Civil War and Africa Politics,True
2026-03,147,0.00186957584129497,31.0,304,0.0009676915873263618,SPLC Indictment and Hate Groups,True
2026-03,148,0.0004145407683609682,39.0,304,0.0012174184485718746,2026 World Cup,False
2026-03,149,0.007467796961600817,313.0,304,0.009770563446230686,Mexico Cartel Violence,True
2026-03,150,0.0007447599223707065,20.0,304,0.0006243171531137818,Super Bowl Halftime Show Controversy,True
2026-03,151,0.0006615088219977531,26.0,304,0.0008116122990479164,Vice President JD Vance Remarks,True
2026-03,152,0.00134285685827666,185.0,304,0.005774933666302481,LaGuardia Plane Crash Investigation,False
2026-03,153,0.005279149483477864,158.0,304,0.004932105509598876,Members Only Show,True
2026-03,154,0.00546221759534944,200.0,304,0.006243171531137818,Anti-Trump Protests and Riots,True
2026-03,155,0.0019616847772859158,44.0,304,0.00137349773685032,Ben Shapiro and Political Commentary,True
2026-03,156,0.006235631809132415,111.0,304,0.003464960199781489,Kamala Harris 2028 Election Speculation,True
2026-03,157,0.002155320089800524,82.0,304,0.0025597003277665056,Melania Trump Events and Participation,True
2026-03,158,0.001537157031924734,138.0,304,0.004307788356485095,India's Muslims and Political Parties,True
2026-03,159,0.0009377159138819918,12.0,304,0.0003745902918682691,No Kings Protests Movement,True
2026-03,160,0.0003781969477486432,33.0,304,0.00103012330263774,Ceuta Migration Crisis,True
2026-03,161,0.0001554497438407581,13.0,304,0.0004058061495239582,Tulsi Gabbard Resignation and Controversies,True
2026-03,162,0.0006219722518855023,7.0,304,0.00021851100358982362,Eric Swalwell Allegations and Resignation,True
2026-03,163,0.002432641198143531,45.0,304,0.001404713594506009,Trump's Mental Health Decline,True
2026-03,164,0.0018857844943242967,181.0,304,0.005650070235679725,Winter Storm Impact on US,False
2026-03,165,0.0003669811234265433,10.0,304,0.0003121585765568909,Alex Pretti Shooting and Federal Agents,True
2026-03,166,0.0004368951628726218,21.0,304,0.0006555330107694708,Thomas Massie political defeat,True
2026-03,167,0.0010059780412362497,29.0,304,0.0009052598720149836,Stephen Miller and Trump Scandal,True
2026-03,168,0.0015926131115936526,92.0,304,0.0028718589043233963,Spirit Airlines shutdown and airline industry impact,False
2026-03,169,0.0001214116253798478,25.0,304,0.0007803964413922273,Rob Reiner murder and political backlash,True
2026-03,170,0.00023710163216987624,21.0,304,0.0006555330107694708,Bondi Beach Terror Attack,True
2026-03,171,0.00035247921896736653,10.0,304,0.0003121585765568909,Andrew Tate Arrest and Legal Issues,True
2026-03,172,0.0015980809644610453,149.0,304,0.004651162790697674,G7 Summit and Macron-Trump Bilateral Meetings,True
2026-03,173,4.0671909167920694e-05,5.0,304,0.00015607928827844546,Hantavirus outbreak on cruise ship,False
2026-03,174,0.0013675711929768332,16.0,304,0.0004994537224910254,Knicks NBA Finals and Trump controversies,True
2026-03,175,0.0004510887772994745,12.0,304,0.0003745902918682691,Asmongold controversy and bans,False
2026-03,176,0.0004400963709129653,47.0,304,0.0014671453098173872,Trump inflation crisis,True
2026-03,177,0.0021694844038109263,25.0,304,0.0007803964413922273,Alex Jones and InfoWars political controversy,True
2026-03,178,0.0031849067100946237,81.0,304,0.0025284844701108163,CNN and Political Conflict,True
2026-03,179,0.00031582282979568903,24.0,304,0.0007491805837365382,Trump feud with Pope Leo,True
2026-03,180,0.0014932648558683124,38.0,304,0.0011862025909161855,Trump and American Farmers,True
2026-03,181,0.0007904122114146993,32.0,304,0.0009989074449820508,Bari Weiss and CBS News Controversy,True
2026-03,182,0.00707171474366551,318.0,304,0.00992664273450913,MAGA backlash over Iran war,True
2026-03,183,0.0001811436860644413,6.0,304,0.00018729514593413454,Joe Kent Resignation and Iran War Scandal,True
2026-03,184,0.001835957581494613,36.0,304,0.0011237708756048073,Housing Policy and Politics,True
2026-03,185,0.0017474682048401133,25.0,304,0.0007803964413922273,Behind the scenes streaming,False
2026-03,186,0.00018123784642950269,14.0,304,0.00043702200717964725,Treasury Secretary Scott Bessent testifies,True
2026-03,187,0.003782073780929359,61.0,304,0.0019041673169970345,Comedy and Cultural Debate,True
2026-03,188,0.007540871512341595,245.0,304,0.007647885125643827,NYC Terror Plot Exposures,True
2026-03,189,0.0013091056741322698,19.0,304,0.0005931012954580927,Trump Leverage and Political Strategy,True
2026-03,190,0.0007570399965478609,63.0,304,0.0019665990323084128,Markwayne Mullin DHS confirmation hearing,True
2026-03,191,0.005197911557260673,60.0,304,0.0018729514593413454,Political Commentary and Interviews,True
2026-03,192,0.0004413689959567948,21.0,304,0.0006555330107694708,Christmas and Trump,True
2026-03,193,0.00016739281839961185,4.0,304,0.00012486343062275635,DSA and Democratic Party Conflict,True
2026-03,194,0.0020946534660342842,111.0,304,0.003464960199781489,Medal of Honor Ceremonies,True
2026-03,195,0.0005403421284503829,7.0,304,0.00021851100358982362,Trump and Natalie Harp Connection,True
2026-03,196,0.0006290938057161961,17.0,304,0.0005306695801467145,Belfast riots and anti-migrant unrest,True
2026-03,197,0.0011890325153559999,30.0,304,0.0009364757296706727,Marijuana Policy and Politics,True
2026-03,198,0.0015578213125201003,24.0,304,0.0007491805837365382,Woke Culture and Political Discourse,True
2026-03,199,0.009349726711951197,627.0,304,0.019572342750117058,Iran War and Energy Market Impact,True
2026-03,200,0.006781880689373072,286.0,304,0.00892773528952708,Prince Andrew Epstein Arrest,True
2026-03,201,0.0023706055378281206,38.0,304,0.0011862025909161855,Glenn Beck Political Commentary,True
2026-03,202,0.004520921541590828,60.0,304,0.0018729514593413454,Save American Democracy,True
2026-03,203,0.007817675987209888,393.0,304,0.012267832058685813,Trump Iran War Briefings,True
2026-03,204,0.0049354584500770175,141.0,304,0.0044014359294521615,Political Talk Show Drama,True
2026-03,205,0.0019128173763612406,23.0,304,0.0007179647260808491,Nick Fuentes and Political Controversies,True
2026-03,206,0.004057430516312435,146.0,304,0.004557515217730607,FBI and Jan 6 Pipe Bomb Case,True
2026-03,207,0.0006752645778049451,21.0,304,0.0006555330107694708,Jack Smith Testifies on Trump Investigations,True
2026-03,208,0.000598680359947483,9.0,304,0.0002809427189012018,Comey Indictment by DOJ,True
2026-03,209,0.0020127424278370055,112.0,304,0.003496176057437178,Social Media and Teen Addiction Lawsuits,True
2026-03,210,0.0012351473150030983,79.0,304,0.002466052754799438,U.S. and World Headlines,True
2026-03,211,0.0005571117913111063,93.0,304,0.0029030747619790856,Alex Jones and Katie Phang Updates,True
2026-03,212,0.0010560861413438953,19.0,304,0.0005931012954580927,Melania Trump and Epstein Scandal,True
2026-03,213,0.002335948777094149,169.0,304,0.0052754799438114565,San Diego Mosque Shooting,True
2026-03,214,0.0003626823147063073,29.0,304,0.0009052598720149836,John Fetterman and Democratic Party Issues,True
2026-03,215,0.0007204041325765857,16.0,304,0.0004994537224910254,Dan Bongino's Political Outbursts,True
2026-03,216,0.0006971114558544774,36.0,304,0.0011237708756048073,Tupac Murder Trial,True
2026-03,217,0.007149579416019497,171.0,304,0.005337911659122834,Trump's Unwise Actions and Mistakes,True
2026-03,218,0.004589664648675572,132.0,304,0.00412049321055096,Epstein Files and Trump DOJ,True
2026-03,219,0.00012293988122397167,14.0,304,0.00043702200717964725,Trump signing executive orders,True
2026-03,220,0.001270912753090793,47.0,304,0.0014671453098173872,British Islamophobia and Political Tensions,True
2026-03,221,0.000252144251310638,10.0,304,0.0003121585765568909,Dolly Parton Tribute and Legacy,False
2026-03,222,0.004336836649021478,68.0,304,0.002122678320586858,Political Podcasts and Influencers,True
2026-03,223,0.0021899072283145054,53.0,304,0.0016544404557515217,Yearly Predictions and Reviews,False
2026-03,224,0.004518096117559524,176.0,304,0.00549399094740128,Political Media Broadcasters,True
2026-03,225,0.00028134167470135685,63.0,304,0.0019665990323084128,Nepal Floods and Rescue Efforts,False
2026-03,226,0.0013019319347802553,65.0,304,0.002029030747619791,Trump Approval Ratings Hit Lows,True
2026-03,227,0.004924561416119135,85.0,304,0.0026533479007335727,Fast Food and Political Issues,True
2026-03,228,0.0006613143774930282,15.0,304,0.00046823786483533636,Political media responses and announcements,True
2026-03,229,0.0014017411091672358,180.0,304,0.005618854378024036,US-Iran Peace Talks in Pakistan,True
2026-03,230,0.0009194929524272537,40.0,304,0.0012486343062275637,Marjorie Taylor Greene Exposes Trump,True
2026-03,231,0.0024749629107149633,59.0,304,0.0018417356016856563,College Sports and NIL Controversies,False
2026-03,232,0.00166852200578117,39.0,304,0.0012174184485718746,Political Conferences and Festivals 2026,True
2026-03,233,0.0013556343715692848,27.0,304,0.0008428281567036054,MMA and Combat Sports,False
2026-03,234,0.002374353761469796,44.0,304,0.00137349773685032,Antifa and Political Violence,True
2026-03,235,0.0002721092003698658,13.0,304,0.0004058061495239582,Kennedy Center and Trump Name Removal,True
2026-04,0,0.11702078094607234,6109.0,319,0.17806342544013057,Iran War and Strait of Hormuz Tensions,True
2026-04,1,0.030619487547701156,537.0,319,0.01565232598810773,Shocking Events and Reactions,True
2026-04,2,0.02861279833304166,797.0,319,0.02323073335665151,Israel-Palestine Conflict Media,True
2026-04,3,0.007887127556661043,300.0,319,0.008744316194473592,ICE Protests and Shootings,True
2026-04,4,0.005332656029443084,474.0,319,0.013816019587268276,Ukraine-Russia War and Political Figures,True
2026-04,5,0.012825126798043877,409.0,319,0.011921417745132331,Trump Supreme Court Legal Issues,True
2026-04,6,0.007329502810109557,336.0,319,0.009793634137810424,Trump and China political relations,True
2026-04,7,0.0012056718545994292,91.0,319,0.0026524425789903228,Trump vs Maduro Venezuela Conflict,True
2026-04,8,0.004461655344177941,95.0,319,0.0027690334615833043,Epstein Files Political Connections,True
2026-04,9,0.012776957876448187,281.0,319,0.008190509502156931,AI and Political Concerns,True
2026-04,10,0.0034869843437491973,79.0,319,0.002302669931211379,Zohran Mamdani and NYC Politics,True
2026-04,11,0.00805837247425412,219.0,319,0.006383350821965722,Hollywood and Oscars Politics,True
2026-04,12,0.0060691424482600224,113.0,319,0.0032936924332517196,Canada-US Political Tensions,True
2026-04,13,0.010194068473121466,156.0,319,0.004547044421126268,Modern Women and Feminism Debate,True
2026-04,14,0.00587672326559829,309.0,319,0.0090066456803078,Pete Hegseth and Iran War,True
2026-04,15,0.005088103243034029,104.0,319,0.0030313629474175117,Charlie Kirk murder trial,True
2026-04,16,0.007876571933017574,189.0,319,0.005508919202518363,California Election Fraud Scandal,True
2026-04,17,0.011251564210760177,350.0,319,0.010201702226885857,2026 Midterm Election Predictions,True
2026-04,18,0.0054390463581549045,135.0,319,0.003934942287513116,Lindsay Clancy Murder Trial,False
2026-04,19,0.006992006641592858,116.0,319,0.0033811355951964554,America's 250th Anniversary and Founding History,True
2026-04,20,0.003886824532945905,763.0,319,0.02223971085461117,Indian Politics and Parliament,True
2026-04,21,0.0024450624620023704,69.0,319,0.0020111927247289264,Trump and Epstein Files Scandal,True
2026-04,22,0.013497861149705553,239.0,319,0.006966305234930629,Christian Nationalism and Politics,True
2026-04,23,0.007842367663002614,120.0,319,0.003497726477789437,Tucker Carlson Political Commentary,True
2026-04,24,0.015380255998689914,501.0,319,0.0146030080447709,Trump Meltdowns and Collapses,True
2026-04,25,0.006382442919346795,205.0,319,0.005975282732890288,Immigration and Deportation Policies,True
2026-04,26,0.001465772485416963,50.0,319,0.0014573860324122653,White House Correspondents Dinner Shooting,True
2026-04,27,0.000613361310488709,37.0,319,0.0010784656639850764,Trump and Greenland politics,True
2026-04,28,0.0012553342213133094,89.0,319,0.0025941471376938322,UK PM Keir Starmer Resignation Calls,True
2026-04,29,0.01093606105198038,253.0,319,0.0073743733240060625,Cuba-US Political Tensions,True
2026-04,30,0.012780929972185745,353.0,319,0.010289145388830594,Pam Bondi and Epstein Files Scandal,True
2026-04,31,0.004784840310682901,67.0,319,0.0019528972834324356,Candace Owens and Erika Kirk Controversy,True
2026-04,32,0.013906317553063149,943.0,319,0.027486300571295325,Artemis II Moon Mission Updates,False
2026-04,33,0.0011491730543624196,63.0,319,0.0018363064008394543,Elon Musk and Political Influence,True
2026-04,34,0.0026837955147599717,149.0,319,0.004343010376588551,Fox News and Trump on Air Conflicts,True
2026-04,35,0.000974398962469426,47.0,319,0.0013699428704675295,Lindsey Graham's Funeral and Legacy,True
2026-04,36,0.0025129246210526643,106.0,319,0.0030896583887140027,JD Vance and Trump Political Conflict,True
2026-04,37,0.006611927686881707,115.0,319,0.00335198787454821,Islam and Political Discourse,True
2026-04,38,0.012424080654114439,941.0,319,0.027428005129998833,Israel-Lebanon Conflict and Ceasefire Talks,True
2026-04,39,0.00423195288760923,371.0,319,0.010813804360499009,Trump and Rising Energy Prices,True
2026-04,40,0.006456494448816038,168.0,319,0.004896817068905212,Trump's speeches and events,True
2026-04,41,0.004920213246529074,97.0,319,0.002827328902879795,Big Pharma and Health Scams,True
2026-04,42,0.012532929481724955,352.0,319,0.010259997668182348,War and Military Analysis,True
2026-04,43,0.0037205353806573863,133.0,319,0.003876646846216626,Trump slush fund scandal,True
2026-04,44,0.0017344005265891333,55.0,319,0.001603124635653492,Trump State of the Union Address,True
2026-04,45,0.004458104084931425,84.0,319,0.002448408534452606,Kristi Noem Firing by Trump,True
2026-04,46,0.00866283509722142,217.0,319,0.006325055380669232,MAGA Movement Decline,True
2026-04,47,0.005315555629368701,137.0,319,0.0039932377288096075,UFO Government Disclosure,True
2026-04,48,0.00482633265547287,125.0,319,0.0036434650810306633,Hasanabi Reacts to Hasan,True
2026-04,49,0.009067862251758117,101.0,319,0.002943919785472776,Race and Politics in Media,True
2026-04,50,0.002770746612017131,64.0,319,0.0018654541214876996,Texas Senate race and political figures,True
2026-04,51,0.0003219945524912386,19.0,319,0.0005538066923166608,Minneapolis political unrest and federal response,True
2026-04,52,0.0001472507797187034,5.0,319,0.00014573860324122655,Fauci Senate Testimony Controversy,True
2026-04,53,0.0004530994327621009,22.0,319,0.0006412498542613967,Graham Platner Senate Race Allegations,True
2026-04,54,0.002839187578836372,33.0,319,0.0009618747813920952,Destiny and Ethan Klein debates,False
2026-04,55,0.0021350035061329666,67.0,319,0.0019528972834324356,UK politics and Reform UK,True
2026-04,56,0.0015254950240272786,210.0,319,0.006121021336131515,Nancy Guthrie Disappearance Investigation,False
2026-04,57,0.008211285804614745,191.0,319,0.005567214643814854,Supreme Court and Birthright Citizenship,True
2026-04,58,0.0001868325539178495,11.0,319,0.00032062492713069837,Somali fraud scandal in Minnesota,True
2026-04,59,0.01873338338860839,161.0,319,0.004692783024367495,Iran Conflict and Political Updates,True
2026-04,60,0.014066207899310363,520.0,319,0.01515681473708756,Trump's War and Draft,True
2026-04,61,0.003837618855550392,76.0,319,0.0022152267692666433,Gavin Newsom Political Controversies,True
2026-04,62,0.008980148016794079,313.0,319,0.009123236562900781,Trump Resignation and Leaks,True
2026-04,63,0.0010943753715458608,25.0,319,0.0007286930162061327,Don Lemon Arrested,True
2026-04,64,0.0033616665265154347,53.0,319,0.0015448291943570014,Transgender Rights and Politics,True
2026-04,65,0.002275430778724528,50.0,319,0.0014573860324122653,Climate and Weather Politics,True
2026-04,66,0.0005378306903221821,37.0,319,0.0010784656639850764,Todd Blanche Attorney General Confirmation,True
2026-04,67,0.005433924024261799,142.0,319,0.004138976332050834,Trump's Economic Impact,True
2026-04,68,0.001778576608534228,84.0,319,0.002448408534452606,9/11 Remembered 25 Years Later,True
2026-04,69,0.0008947812953577508,69.0,319,0.0020111927247289264,Virginia redistricting and gerrymandering,True
2026-04,70,0.0015018177311220727,41.0,319,0.0011950565465780577,Karmelo Anthony Trial Verdict,True
2026-04,71,0.0014543931882919552,62.0,319,0.001807158680191209,Marco Rubio Testifies on Iran War,True
2026-04,72,0.0004883099051219787,60.0,319,0.0017488632388947185,Trump and FIFA World Cup controversy,True
2026-04,73,0.009767153602044438,119.0,319,0.0034685787571411917,Left Wing Political Violence,True
2026-04,74,0.00364248114203531,132.0,319,0.0038474991255683807,2026 US Primary Elections,True
2026-04,75,0.0007295522165787255,62.0,319,0.001807158680191209,Brown University Mass Shooting,False
2026-04,76,7.666380134746405e-06,2.0,319,5.829544129649061e-05,Nolan Wells Investigation,False
2026-04,77,0.002955510587735165,33.0,319,0.0009618747813920952,Socialism and Democratic Party Conflict,True
2026-04,78,0.0020556065960302644,73.0,319,0.0021277836073219075,Covid Vaccine Controversy,True
2026-04,79,0.0021569872611846962,89.0,319,0.0025941471376938322,Brian Shapiro vs MAGA Callers Debate,True
2026-04,80,0.0030834780892270014,72.0,319,0.002098635886673662,Black Voting Rights and Political Representation,True
2026-04,81,0.0019505645391912423,83.0,319,0.0024192608138043606,Karoline Leavitt White House Press Briefing,True
