row_id,creator,lane,title_raw,label_pass1,label_shuffled
42669,@BelleRanch,left_commentary,Let's talk about Trump removing names of the fallen....,left,neither
42717,@BelleRanch,left_commentary,Let's talk about Trump’s mistake of tying his Presidency to the stock market though a bell….,left,neither
42798,@BelleRanch,left_commentary,Let's talk about red flags for Trump's market and what it means ….,neither,left
43107,@BelleRanch,left_commentary,Let's talk about the GOP worrying about Texas flipping blue....,neither,left
43111,@BelleRanch,left_commentary,Let's talk about lost faith in Trump’s foreign policy skills in the US....,neither,left
43308,@BelleRanch,left_commentary,Let's talk about Trump and battleships that will never be....,neither,left
43642,@harryjsisson,left_commentary,OMG: Marjorie Taylor Greene Just POSTED IT!!,left,neither
43844,@harryjsisson,left_commentary,Trump Just Blamed JD Vance For EVERYTHING...,left,neither
43853,@harryjsisson,left_commentary,MAGA Is FURIOUS Over Trump's Iran Attack,left,neither
43886,@harryjsisson,left_commentary,Trump Just Threw Her Under The Bus...,left,neither
44187,@aaronparnas1,left_commentary,Republicans BLAST Todd Blanche as Hearing Devolves into DISASTER,left,neither
44277,@aaronparnas1,left_commentary,BREAKING: New Yorkers KICK Trump Out as UFC Cage Match in MAJOR DOUBT,left,neither
44863,@rolandsmartin,independent_digital_news,"Crazy A$$ White Man Yells N-Word On Plane, Gets Duct-Taped to Seat and Fired",neither,left
45176,@rolandsmartin,independent_digital_news,Black Male vote: Dems better wake da f%^k up,neither,left
45206,@rolandsmartin,independent_digital_news,“Get Off Your A$$ and Vote.” Gary Chambers Sounds Alarm in Louisiana,neither,left
45247,@rolandsmartin,independent_digital_news,Black Women Are Being Killed. Abuse Is Still Being Called “Love”,neither,left
45281,@rolandsmartin,independent_digital_news,Trump Attacks the Pope. Pope Leo Fires Back: “I Have No Fear”,neither,left
45302,@rolandsmartin,independent_digital_news,Black Family Held At Gunpoint After False 911 Call. Kids Left Traumatized,neither,left
45399,@rolandsmartin,independent_digital_news,Stop the Talk. Educate Voters. Organize Texas. Win the Election.,neither,left
45451,@rolandsmartin,independent_digital_news,“Do You Think You’re Going To H*ll?” Rep. McIver Blasts Acting ICE Director,left,neither
45454,@rolandsmartin,independent_digital_news,"WTH?!? HBCU Student Told ""Black"" Was Banned. FAMU Says It Was An Error",left,neither
46825,@DropSiteNews,independent_digital_news,Four Lost Wars in 25 Years: Rob Malley & Vali Nasr on Iran & the Limits of American Power,neither,left
46828,@DropSiteNews,independent_digital_news,Jeffrey Sachs: America’s “Legacy of Delusion” Fueling Financial Bubble & Iran Failure,neither,left
46829,@DropSiteNews,independent_digital_news,Investigator Exposing CIA Boat Strikes Gunned Down by Hit Squad in Ecuador,neither,left
46872,@DropSiteNews,independent_digital_news,“Lebanon’s Surrender Agreement”: Hezbollah Expert Amal Saad on Beirut’s “Framework” With Israel,left,neither
46988,@DropSiteNews,independent_digital_news,"Miko Peled: Should the Left Engage with Tucker Carlson, Right Wing Israel Critics?",left,neither
47012,@DropSiteNews,independent_digital_news,Exposed: Israel-Emirates Ties Nurtured by Jeffrey Before Abraham Accords,left,neither
47026,@DropSiteNews,independent_digital_news,“Burning Bodies”: Satellite Evidence Exposes Atrocity Cover Up By UAE’s Militants,left,neither
47074,@BadFaithPodcast,interview_podcast,The Fight Inside DSA Over Whether to ENDORSE AOC for President (w/ James Ray),left,neither
47076,@BadFaithPodcast,interview_podcast,"Is ""Defund"" The Left's ""Sister Soulja"" Moment? (w/ Eddie Glaude)",neither,left
47092,@BadFaithPodcast,interview_podcast,"Peter Thiel's Secret Society, The Left's Favorite CONSPIRACIES (w/ Tonery Rose & Aaron Good)",neither,right
47099,@BadFaithPodcast,interview_podcast,"Empathy Is Bad?: Gad Saad's Anti-Woke Book, + The Left DEFENDS NEW Platner Scandal (w/ Matt McManus)",left,right
47106,@BadFaithPodcast,interview_podcast,How The Green Party GAINED Power in the UK (w/ Ash Sarkar),neither,left
47107,@BadFaithPodcast,interview_podcast,"The Left Only Wants to ""Endlessly Critique Power""? (w/ Contrapoints)",neither,left
47123,@BadFaithPodcast,interview_podcast,Tech Overlords Want You To RENT Your Body to AI,left,neither
47136,@BadFaithPodcast,interview_podcast,Chomsky FANTASIZED About Epstein's Island (w/ Alan MacLeod),neither,right
47143,@BadFaithPodcast,interview_podcast,Plur1bus Debate: Is This Anti Collectivist Propaganda?,left,neither
47187,@thejimmydoreshow,left_commentary,Netanyahu Tells Israelis He Controls Trump! ,neither,left
47406,@thejimmydoreshow,left_commentary,TPUSA’s Andrew Kolvet RAISES QUESTION About Official Story!,neither,right
47423,@thejimmydoreshow,left_commentary,Netanyahu SMEARS Victims Of October 7th!,neither,left
47501,@thejimmydoreshow,left_commentary,Anti-Israel UFC Champ CRASHES White House Freedom 250 Event!,neither,right
47550,@thejimmydoreshow,left_commentary,Zionists Now THREATENING Every U.S. Politician With Jewish Money! ,neither,left
47677,@thejimmydoreshow,left_commentary,Putin Makes MAJOR MOVE To Crush The U.S. Petrodollar! w/ Neil Oliver,neither,right
47982,@thejimmydoreshow,left_commentary,Democrats SECRETLY HELPING Trump Start Iran War!,neither,left
48138,@thejimmydoreshow,left_commentary,China Sends Iran Biggest Shipment Of Weapons Ever! w/ Thomas Massie,neither,right
48197,@thejimmydoreshow,left_commentary,FBI’s Latest CRAZY DODGE To Keep Epstein Files Hidden!,neither,right
48213,@thejimmydoreshow,left_commentary,Mainstream Media Spreading FAKE AI VIDEOS From Venezuela! w/ Max Blumenthal,neither,left
48257,@thejimmydoreshow,left_commentary,Nicki Minaj Says The WORST THING POSSIBLE To Erika Kirk!,neither,right
48268,@thejimmydoreshow,left_commentary,Erika Kirk In PANIC MODE About Egyptian Plane Story! ,neither,left
48417,@KimIversen,centrist_heterodox,"Zionists SEIZED TikTok, Now There is an Alternative",neither,left
48437,@KimIversen,centrist_heterodox,Why Isn't Big Pharma On Trial?,neither,left
48468,@KimIversen,centrist_heterodox,The Government’s Charlie Kirk Story Is Unraveling,neither,right
48607,@KimIversen,centrist_heterodox,Trump’s Iran Deal Demands Turn Into Israel First,neither,left
48877,@KimIversen,centrist_heterodox,Israelis Brag About Buying U.S. Politicians,neither,left
48920,@KimIversen,centrist_heterodox,How To ACTUALLY Make American Great Again,right,neither
48947,@KimIversen,centrist_heterodox,Trump May End Endless Wars,right,neither
49097,@NovaraMedia,independent_digital_news,Top Economist SLAMS Mainstream Media’s Coverage of Benefits ,neither,left
49099,@NovaraMedia,independent_digital_news,Morgan McSweeney Admits Labour Are Clueless,neither,right
49107,@NovaraMedia,independent_digital_news,Top Economist EXPOSES The Broken System | Ash Sarkar Meets Mariana Mazzucato,neither,left
49117,@NovaraMedia,independent_digital_news,The Briefing WAR Against Ed Miliband,left,neither
49286,@NovaraMedia,independent_digital_news,Is Liberalism FINALLY Waking Up to the Crises It Has Caused? | Aaron Bastani Meets Adrian Wooldridge,neither,left
49326,@NovaraMedia,independent_digital_news,Tommy Robinson Applauds Top Tory For Islam Comments,left,neither
49374,@NovaraMedia,independent_digital_news,SHOCK: Farage Wants MORE Refugees?!,neither,right
49399,@NovaraMedia,independent_digital_news,Expert Paul Holden Reveals CONSPIRACY To Silence Labour Critics,neither,right
49411,@NovaraMedia,independent_digital_news,Farage Announces Reform's New Tory Cabinet | #novaralive,left,neither
49415,@NovaraMedia,independent_digital_news,"Epstein, Mandelson & The Perversion of New Labour Liberalism | Ash Sarkar Meets Maurice Glasman",neither,left
49494,@NovaraMedia,independent_digital_news,Palestine Action Hunger Strikers In Critical State,neither,left
49645,@lovettorleaveitpodcast,humour_satire,Lovett and Tim Miller React to the ICE Shooting Fallout,neither,left
49647,@lovettorleaveitpodcast,humour_satire,Reacting to CBS News' EMBARRASSING Coverage of Marco Rubio with George Civeris & Andy Kindler,neither,left
49686,@PoliticsGirl,left_commentary,Let’s Get Our Country Back: A Conversation with Oath’s Brian Derrick,neither,left
49690,@PoliticsGirl,left_commentary,Stop the Cruelty,neither,left
49704,@PoliticsGirl,left_commentary,Jan 6er Payout,left,neither
49708,@PoliticsGirl,left_commentary,Bring Back The Law,neither,right
49726,@PoliticsGirl,left_commentary,Does America Hate Women? A conversation with Monte Mader,left,neither
49752,@PoliticsGirl,left_commentary,WHITE WOMEN are the PROBLEM,left,neither
49753,@PoliticsGirl,left_commentary,Live Free or Die,neither,right
49787,@TheLincolnProject,centrist_heterodox,The Left Has the Power. It Keeps Apologizing for It.,left,neither
49815,@TheLincolnProject,centrist_heterodox,"RFK Jr.'s Marry, F*ck, Kill List",left,neither
49831,@TheLincolnProject,centrist_heterodox,Epstein Class,left,neither
49833,@TheLincolnProject,centrist_heterodox,Had Enough?,left,neither
49876,@TheLincolnProject,centrist_heterodox,How Texas Flipped Blue-Curious,left,neither
49888,@TheLincolnProject,centrist_heterodox,BREAKING: Wiles’ Secrets Exposed with Chris Whipple,neither,left
49925,@chriscuomo,centrist_heterodox,"D.L. Hughley On Trump, Race, And America’s Breaking Point",neither,left
49960,@chriscuomo,centrist_heterodox,Fauci Pleading The Fifth Doesn't Actually Matter,neither,left
49961,@chriscuomo,centrist_heterodox,Why Trump Is Getting A Pass On Everything Fauci Did,neither,left
49962,@chriscuomo,centrist_heterodox,Everything You Hate About The Economy Was A Choice,neither,left
49965,@chriscuomo,centrist_heterodox,Trump Just Handed Democrats Their Best Argument,left,neither
49983,@chriscuomo,centrist_heterodox,Why Trump’s Movement Is About To Destroy Him,left,neither
50013,@chriscuomo,centrist_heterodox,"Winning Midterms, Trumpism, Women's Rise to Power, and Matching Vulgar Ideas with Vulgarity",left,neither
50078,@chriscuomo,centrist_heterodox,What the U.S. and Israel Are Really Doing in Iran,neither,left
50090,@chriscuomo,centrist_heterodox,Why the FCC Is Going After Colbert,neither,left
50121,@chriscuomo,centrist_heterodox,Why Copying Trump Keeps Backfiring,left,neither
50146,@MichaelMaliceofficial,interview_podcast,Dave Landau on Our Idiotacratic America | “YOUR WELCOME” #425,neither,right
50160,@MichaelMaliceofficial,interview_podcast,"The END of GREAT BRITAIN? with Triggernometry's Francis Foster | ""YOUR WELCOME"" #416",neither,right
50203,@StosselTV,right_commentary,"Don't Give Up! The Full Steve Forbes Interview on Socialism, Innovation & America",neither,right
50204,@StosselTV,right_commentary,"Broken Promises: Presidents (From Clinton to Bush to Obama to Trump) Promise Peace, Deliver War",neither,left
50215,@StosselTV,right_commentary,"Buffaloed:  How a Climate Scientist Was Attacked by the White House, Congress & His Own University",neither,left
50234,@StosselTV,right_commentary,Billions Stolen: Why Government Doesn’t Crack Down on Fraud,right,neither
50241,@StosselTV,right_commentary,Ep 40. Wikipedia Bias,neither,right
50512,@RubinReport,right_commentary,"Platner Holds Democrats Hostage, Trump Ditches New Air Force One | 7/9/26 FIRST LOOK",neither,right
50522,@RubinReport,right_commentary,Dem Goes Viral for Listing Everyone That Needs to Apologize for Platner Disaster,right,neither
51115,@RubinReport,right_commentary,Trump’s Iran Plan Will Change Everything | Sen. Rick Scott,neither,right
51129,@RubinReport,right_commentary,Did ‘Real Time’s’ Bill Maher Finally Change His Mind on Trump?,right,neither
51312,@RubinReport,right_commentary,Wikipedia Conspiracy Goes Deeper Than Anyone Knows | Ashley Rindsberg,neither,right
51467,@ColemanHughesOfficial,interview_podcast,Why Progressives Should Love America,right,neither
51492,@ColemanHughesOfficial,interview_podcast,What Conservatism Is for Today | Yuval Levin,neither,right
51518,@DarkHorsePod,centrist_heterodox,Are Children Hostages of Their Parents? Bret Weinstein & Heather Heying React to Yale Law Professor,neither,right
51519,@DarkHorsePod,centrist_heterodox,Bret & Heather React to Fauci's Fifth Amendment Defense | DarkHorse 336,neither,right
51522,@DarkHorsePod,centrist_heterodox,Did SARS-CoV-2 Leak Naturally from the Wuhan Institute? | Sonia Elijah on Inside Rail,neither,right
51547,@DarkHorsePod,centrist_heterodox,"Washington's 9.9% ""Millionaires Tax"" Isn't That Simple | DarkHorse 319",right,neither
51623,@OfficialFlagrant,humour_satire,Trump Declares War on World Cup,neither,left
51639,@OfficialFlagrant,humour_satire,"War On The Whiteboys! Timmy Chalamet, Jack Harlow, & Why Mormon Wives Get Freaky | Ep #696",neither,right
51662,@turningpointusa,right_commentary,"Riley Gaines on Faith, Femininity, and Finding Courage",neither,right
51707,@turningpointusa,right_commentary,Does Christianity Oppose Mass Deportation? | Nick Freitas vs. Student,neither,right
51741,@turningpointusa,right_commentary,The Harsh Reality of Border Enforcement | Tom Homan at the This Is the Turning Point Tour,neither,right
51742,@turningpointusa,right_commentary,What the Early Church Can Teach Us Today | Benny Johnson at the This Is the Turning Point Tour,neither,right
51743,@turningpointusa,right_commentary,What It Means to Be American | Vivek Ramaswamy at the This Is the Turning Point Tour,neither,right
51744,@turningpointusa,right_commentary,Have the Hard Conversations | Savannah Chrisley at the This Is the Turning Point Tour,neither,right
51752,@turningpointusa,right_commentary,Nick Freitas Explains the Truth Behind Mass Deportations,neither,right
51753,@turningpointusa,right_commentary,Why Jesus’ Resurrection Changes Everything | Charlie Kirk's Easter Message,neither,right
51770,@turningpointusa,right_commentary,Charlie Kirk Responds to the Claim That America Would Reject Jesus at the Border,right,neither
51789,@turningpointusa,right_commentary,Remaining Faithful When It’s Costly | Riley Gaines at Make Heaven Crowded 2026,neither,right
51790,@turningpointusa,right_commentary,What It Means to Stand Firm in Faith | Erika Kirk at the Make Heaven Crowded Tour 2026,neither,right
51791,@turningpointusa,right_commentary,When Does Life Begin? Charlie Kirk Debates Abortion and Moral Responsibility,right,neither
51796,@turningpointusa,right_commentary,The REAL Cause of Homelessness in America | Charlie Kirk Debate Compilation,neither,right
51921,@marklevinshow,right_commentary,Mark Levin REVEALS The Real Threat of This Senate Candidate,neither,right
51979,@marklevinshow,right_commentary,The Most Appalling Supreme Court Opinion In Recent Memory,neither,left
52149,@marklevinshow,right_commentary,Mark Levin on Birthright Citizenship: History and Misconceptions,neither,right
52162,@marklevinshow,right_commentary,The Best Of Mark Levin - 3/28/26,neither,right
52332,@marklevinshow,right_commentary,The Best Of Mark Levin - 12/31/25,neither,right
52347,@marklevinshow,right_commentary,Senator Graham Warns America About the Growing Enemy,neither,right
52406,@bbrettcooper,right_commentary,Olivia Rodrigo Is Being Canceled Over Her Babydoll Dress,neither,right
52445,@bbrettcooper,right_commentary,Polymarket Is Turning Wars Into A Casino,neither,left
52475,@bbrettcooper,right_commentary,Reacting to the Most Brain-Dead Takes at the Grammys | Episode 128,neither,right
52521,@theisabelbrown,right_commentary,Gen Z Hates Marriage and Kids... Or Do They?!,neither,right
52527,@theisabelbrown,right_commentary,You Need To Know This About The Tyler Robinson/Charlie Kirk Trial,right,neither
52548,@theisabelbrown,right_commentary,Have SSRIs Mass-Poisoned Gen Z?,right,neither
52603,@theisabelbrown,right_commentary,Hollywood Is Destroying Our Favorite Movies,right,neither
52624,@theisabelbrown,right_commentary,The Iranian Uprising the Media Refuses to Cover,neither,right
52649,@lizwheeler,right_commentary,China’s PLOT to Take Over U.S. Elections,neither,right
52654,@lizwheeler,right_commentary,Tucker Carlson Turns LEFTIST?!,neither,right
52656,@lizwheeler,right_commentary,FBI Investigating Gavin Newsom's WIFE?!,neither,right
52669,@lizwheeler,right_commentary,3 Reasons Why Spencer Pratt Is WINNING,neither,right
52671,@lizwheeler,right_commentary,Hantavirus: The NEXT Big COVID Plot?!,neither,right
52674,@lizwheeler,right_commentary,Is the Pope Changing Catholic Teaching on Homosexuality?!,neither,right
52675,@lizwheeler,right_commentary,Spencer Pratt's BEST Campaign Video Yet,right,neither
52686,@lizwheeler,right_commentary,Joe Kent EXPOSED by Journalist Over Charlie Kirk Claims,neither,left
52690,@lizwheeler,right_commentary,Chip Roy Explains How Republicans Can Pass the SAVE America Act,right,neither
52700,@lizwheeler,right_commentary,Suspicious Footage Just Before Epstein's Death Revealed!,neither,right
52703,@lizwheeler,right_commentary,Clintons to Testify—on CAMERA?,neither,right
52713,@lizwheeler,right_commentary,HIDDEN Info About Trump Shooter Thomas Crooks?! | Ep 192 (REPLAY),neither,right
52830,@AndrewKlavan,right_commentary,Why Is Megyn Kelly Siding with Candace and Tucker?,neither,right
52872,@AndrewKlavan,right_commentary,Ep. 1280 - Inside the Conservative Mind,neither,right
52879,@AndrewKlavan,right_commentary,The Questions That Religion Answers But Science Cannot w/ Carl Trueman,neither,right
52933,@AndrewKlavan,right_commentary,How Eliminating Ayatollah Khameini Will Change The Middle East w/Michael Doran,neither,right
52938,@AndrewKlavan,right_commentary,Am I Actually Agreeing With Matt Walsh on This Key Issue?,neither,left
52952,@AndrewKlavan,right_commentary,Why Immigration Enforcement Is Always Treated Like a Crisis,right,left
52965,@AndrewKlavan,right_commentary,How Influencers Project Their Personal Crises Onto The Public w/Lauren Southern,neither,right
52993,@RealAlexClark,right_commentary,Sex Isn’t Optional: Why Wives Should Pursue Pleasure | Wife School #1 Tilly Dillehay,right,neither
53014,@RealAlexClark,right_commentary,5G: The Biggest Public Health Experiment in History | Stephanie Locricchio,right,neither
53025,@RealAlexClark,right_commentary,Healing a Sick Culture Around a Table | Culture Apothecary x Grounded Wellness,neither,right
53057,@RealAlexClark,right_commentary,Your Husband Or Son Is Watching Porn — Now What? | Emeal “E.Z.” Zwayne,neither,right
53067,@RealAlexClark,right_commentary,This Is Why Americans Can’t Have Babies Anymore | Alex Clark AMFEST 2025,neither,right
53122,@BlazeTV,right_commentary,Why Young Men Are Giving Up on Modern Society,neither,right
53508,@BlazeTV,right_commentary,Why the Federal Reserve's History is EVEN WORSE Than You Think!,neither,right
53658,@BlazeTV,right_commentary,EXPLAINED: The INSANE Religious Beliefs Driving Iran's Apocalyptic Leaders,right,neither
53803,@BlazeTV,right_commentary,How to Prevent the Minnesota Protests from Spiraling Nationwide,neither,right
53959,@PragerU,right_commentary,Joseph Schumpeter - Creative Destruction | Economic Game Changers | PragerU,neither,right
53961,@PragerU,right_commentary,Why Young Men Are Falling for Fake Masculinity | Aaron Prager,neither,left
54030,@PragerU,right_commentary,Frédéric Bastiat—The Cost of Bad Ideas | Economic Game Changers | PragerU,neither,right
54050,@PragerU,right_commentary,"Inflation Crushed, a Senator's Legacy, Missouri's Flood Heroes | The Wrap Up | PragerU",neither,right
54058,@PragerU,right_commentary,The Hidden Side Effect of The Covid Lockdown Nobody Talks About | Dave Landau on American Recovery,neither,right
54075,@PragerU,right_commentary,America and France: A Tale of Two Revolutions | 5-Minute Videos | PragerU,neither,right
54165,@PragerU,right_commentary,Master Mentalist Lior Suchard on How Social Media Manipulates Your Mind | Real Talk | PragerU,neither,right
54196,@PragerU,right_commentary,Is the U.S. Military Out of Ammo? | Victor Davis Hanson,right,neither
54258,@PragerU,right_commentary,"Lunatic, Liar, or Lord? | Theological | PragerU",neither,right
54281,@PragerU,right_commentary,Is the Manosphere Winning Gen Z Men? Emily Austin Weighs In | The Brief | PragerU,neither,right
54298,@PragerU,right_commentary,Road to Liberty: Lafayette Comes to Help America | The White House Founders Museum | PragerU,neither,right
54332,@PragerU,right_commentary,Episode 7: Hurdles to Happiness | Master's Program | PragerU,neither,right
54749,@TimcastIRL,right_commentary,THEY WANT CUBA,neither,left
54901,@TimcastIRL,right_commentary,"Veteran CHARGED With LEAKING Military Secrets To Journalist, FBI Ain’t Playing",neither,right
54950,@TimcastIRL,right_commentary,"Fireball Sightings SURGE Amid Drones INVADING US Military Bases, Rumors It's ALIENS | Timcast IRL",neither,right
55039,@TimcastIRL,right_commentary,"AI Bots Are ONE SHOTTING Chinese Women, Birth Crisis WORSENS",neither,right
55471,@TimcastNews,right_commentary,MARKET COLLAPSE COMING And Gen Z Is CELEBRATING | Tim Pool,neither,right
55552,@TimcastNews,right_commentary,"Supergirl BOMBS With MISERABLE Box Office, Loses To MORBIUS And THE MARVELS",neither,right
55591,@TimcastNews,right_commentary,"Belfast HAS HAD ENOUGH, The IRISH Are RISING UP | Tim Pool",neither,right
55637,@TimcastNews,right_commentary,Matt Walsh SLAMMED For Attacking Race Swapped Helen Of Troy | Tim Pool,neither,right
56006,@AnthonyBrianLogan,right_commentary,Surrogate Mom SUED For $100k After REFUSING To Terminate Pregnancy!,neither,right
56045,@AnthonyBrianLogan,right_commentary,Thomas Massie LOSES In EPIC Fashion To Ed Gallrein In Kentucky Primary!,neither,right
56049,@AnthonyBrianLogan,right_commentary,"Did I Convince This ""Chud The Builder"" Supporter That He Was INCORRECT?",neither,left
56141,@AnthonyBrianLogan,right_commentary,"Dallas PD Release BODYCAM Of Jasmine Crockett's Security ""Mike King""!",neither,right
56209,@AnthonyBrianLogan,right_commentary,The Venezuelan Diaspora Finally Gets Justice (FULL BREAKDOWN),right,neither
56447,@DrSteveTurleyTV,right_commentary,Iran COLLAPSES as Regime Leader ASSASSINATED and President RESIGNS!!!,neither,right
56476,@DrSteveTurleyTV,right_commentary,Tucker’s Trump Meltdown Just Took a DARK TURN!!!,right,left
56485,@DrSteveTurleyTV,right_commentary,Trump Just ENDED Pope Leo's Career Over This Dispute!!!,right,neither
56552,@DrSteveTurleyTV,right_commentary,You Won’t BELIEVE The Iran VIDEO Trump Just POSTED!!!,right,neither
56635,@DrSteveTurleyTV,right_commentary,NFL NIGHTMARE! Ratings CRASH as Super Bowl LOSES BILLIONS!!!,neither,right
56775,@SaltyCracker,streamer_reaction,Jelly Roll Cries on TV After MAGA Backlash,neither,right
56931,@SaltyCracker,streamer_reaction,Black People Are Hunting Chud The Builder Thinking it's Self Defense,right,neither
56955,@SaltyCracker,streamer_reaction,Whoopi Goldberg & The View Says Trump Has Started the Draft,right,neither
56967,@SaltyCracker,streamer_reaction,I Hope This Dumb Chick Doesn't Get Killed For Clicks,neither,right
57067,@SaltyCracker,streamer_reaction,ICE Arrests New Orleans Police Recruit Who They Say is an Illegal Alien,neither,right
57088,@SaltyCracker,streamer_reaction,Maniac Who Terrorized a Church Is Concerned When People Follow Him,right,neither
57253,@TheQuartering,right_commentary,JOE ROGAN BLASTS MAGA,neither,left
57398,@TheQuartering,right_commentary,KARMELO ANTHONY TRIAL INSANITY,neither,right
57736,@TheQuartering,right_commentary,TESLA RAMS ICE IN MINNEAPOLIS WOMAN RIPPED FROM CAR AFTER!,neither,left
57952,@ActualJusticeWarrior,right_commentary,Black Voters SPIT ON Obama Library,neither,right
58016,@ActualJusticeWarrior,right_commentary,Seattle Mayor RUNS From Media,neither,right
58111,@ActualJusticeWarrior,right_commentary,Legal Eagle Is The WORST Lawyer On YouTube,right,neither
58154,@ActualJusticeWarrior,right_commentary,Chicago Judge STEALS Black War Hero's Retirement,neither,right
58209,@ActualJusticeWarrior,right_commentary,"Corrupt ""Super Mayor"" Goes MAGA",neither,left
58361,@Styxhexenhammer666,right_commentary,Rich Person Food is Hilarious,neither,left
58377,@Styxhexenhammer666,right_commentary,Melania Trumps Epstein Extravaganza,neither,left
58405,@Styxhexenhammer666,right_commentary,"Authorities"" Finally Search the Epstein Ranch: They Will Likely Find Nothing",neither,left
58432,@Styxhexenhammer666,right_commentary,BREAKING: Yet Another Attempt to Assassinate Trump at the Maralago,neither,right
58492,@Styxhexenhammer666,right_commentary,Iranians Accidentally Perform an Occult Ritual to Baal,neither,right
58719,@dineshdsouza,right_commentary,ANCIENT EVIL IS RETURNING—and America Opened the Door,right,neither
58720,@dineshdsouza,right_commentary,Are THEY Taking Over America?,right,neither
58725,@dineshdsouza,right_commentary,James Madison’s Plan to Stop Tyranny | Founding Fathers Series Part 4,neither,right
58755,@dineshdsouza,right_commentary,THE CANCER KILLING EUROPE,right,neither
58756,@dineshdsouza,right_commentary,DINESH: LIVE AT CPAC HUNGARY,neither,right
58760,@dineshdsouza,right_commentary,"REGIME CHANGE, TRUMP STYLE",neither,left
58763,@dineshdsouza,right_commentary,Dinesh D’Souza: “What’s So Great About America.” — A PragerU Profile,neither,right
58775,@dineshdsouza,right_commentary,HOUSE OF ISLAM Dinesh D’Souza Podcast Ep1238,right,neither
58779,@dineshdsouza,right_commentary,Dr. Frank Turek On Gen-Z Christian Revival,neither,right
58797,@dineshdsouza,right_commentary,FAMILY SECRETS Dinesh D’Souza Podcast Ep1231,neither,right
58844,@RebelNewsOnline,independent_digital_news,Documents reveal why the Canadian military was asking soldiers about 'extremist' hats,right,neither
59028,@RebelNewsOnline,independent_digital_news,Statistics Canada is hiding the truth,neither,right
59030,@RebelNewsOnline,independent_digital_news,Vaccine injury inquiry gains hundreds of stories as Canadians seek answers from Ottawa,right,neither
59062,@RebelNewsOnline,independent_digital_news,US Ambassador on rebuilding Canada-US relations and what makes America great,right,neither
59770,@RebelNewsOnline,independent_digital_news,Marco Rubio calls on Europe to step up during memorable Munich security speech,right,neither
59942,@RebelNewsOnline,independent_digital_news,Bank of Palestine rep insists they aren't funding Hamas,right,neither
60385,@LIVESNEAKO,streamer_reaction,Mohammed Hijab Intellectually Discombobulates an Israeli on Piers ,left,neither
60536,@LIVESNEAKO,streamer_reaction,Pathetic Propaganda Debunked.,right,neither
60546,@LIVESNEAKO,streamer_reaction,PBD is humiliating himself,left,neither
60566,@LIVESNEAKO,streamer_reaction,Jared Kushner is the new Jeffrey Epstein,neither,left
60770,@LIVESNEAKO,streamer_reaction,EPSTEIN Calls Us All “GOY” In Leaked Emails,neither,right
60924,@The_Crucible,streamer_reaction,Candace Owens' Ego May Have FINALLY Caught Up With Her...,left,neither
60934,@The_Crucible,streamer_reaction,Candace Owens' Steakhouse Story Just Took A BRUTAL Turn,neither,left
60968,@The_Crucible,streamer_reaction,Stew Peters FINALLY Shows Up… and Gets HUMILIATED,neither,left
60977,@The_Crucible,streamer_reaction,Secret X Debate: The Candace Owens Crowd Get DISMANTLED!,neither,left
61094,@The_Crucible,streamer_reaction,A Sewing-Circle Christian Tried Correcting My Language...,left,neither
61126,@The_Crucible,streamer_reaction,TikTok FemCon Tries Tone Policing Me and Rachel…,right,left
61130,@The_Crucible,streamer_reaction,Trump hasn't held to his Promises...,neither,left
61157,@JacksonHinkleOfficial,right_commentary,Yemen WIPED OUT Saudi Proxies in Major Offensive,left,neither
61217,@JacksonHinkleOfficial,right_commentary,IRAN WIPES OUT U.S. BASES IN HISTORIC STRIKES,left,neither
61247,@JacksonHinkleOfficial,right_commentary,THEO VON SNAPS AT JOE 'ZIO' ROGAN,left,neither
61270,@JacksonHinkleOfficial,right_commentary,CANDACE OWENS PROVES LAURA LOOMER FAKED JEWISH,neither,right
61338,@JacksonHinkleOfficial,right_commentary,IRAN'S MISSILES WIPED OUT EVERY ELITE U.S. RADAR,left,neither
61361,@JacksonHinkleOfficial,right_commentary,IRAN'S SECRET VICTORY WAR PLAN,left,neither
61408,@JacksonHinkleOfficial,right_commentary,TROOPS MOBILIZED TO DEFEND IRAN,left,neither
61441,@JacksonHinkleOfficial,right_commentary,CANDACE OWENS DROPS NUCLEAR KIRK TEXTS,right,neither
61641,@lonerboxlive,streamer_reaction,"Hamas Agrees To Disarm, Here's Why I'm Not Convinced",neither,right
61644,@lonerboxlive,streamer_reaction,Hasan Piker Accuses Chat of Defamation While Defaming Everyone Else,neither,right
61645,@lonerboxlive,streamer_reaction,Hasan Piker HUMILIATES HIMSELF While Trying To Rewrite the Holocaust,neither,right
61648,@lonerboxlive,streamer_reaction,Hasan and Cenk BANNED From the UK? (Multiple Meltdowns!),neither,right
61657,@lonerboxlive,streamer_reaction,"Taylor Lorenz Reacts to ""Pro-Israel"" Influencer Backlash",neither,left
61659,@lonerboxlive,streamer_reaction,Vaush Explains Lebanon (He Has No Idea What He’s Talking About),neither,right
61686,@lonerboxlive,streamer_reaction,"Israel Passes ""De-facto Annexation"" In The West Bank",neither,left
61697,@lonerboxlive,streamer_reaction,ICE Agent Caught On Hot Mic Saying THIS After Shooting?,left,neither
61699,@lonerboxlive,streamer_reaction,Asmongold Has Gone Full THIRD-WORLD WARLORD,left,neither
